from_node,to_node,distance_m,road_type,max_speed_kmh,oneway
10264397113,10264397112,114.23,service,20,0
10264397113,10264318203,16.51,service,20,0
10264318203,10264397113,16.51,service,20,0
13161853388,13161853387,26.79,service,20,1
13161853387,10264400907,20.62,service,20,1
10264400907,10264400900,40.97,service,20,1
10264400900,10264400899,25.01,service,20,1
11939765552,10264400902,22.67,service,20,0
10264400902,11939765552,22.67,service,20,0
10264400900,10264400908,17.84,service,20,0
10264400908,10264400900,17.84,service,20,0
10264400908,10264401509,23.10,service,20,0
10264401509,10264400908,23.10,service,20,0
10264401509,10264400902,38.49,service,20,0
10264400902,10264401509,38.49,service,20,0
10264400902,10264400903,34.80,service,20,0
10264400903,10264400902,34.80,service,20,0
11939765553,10264409701,29.30,service,20,0
10264409701,11939765553,29.30,service,20,0
10264409701,10264409695,13.74,service,20,0
10264409695,10264409701,13.74,service,20,0
10264409695,10264409696,15.24,service,20,0
10264409696,10264409695,15.24,service,20,0
10264409696,10264409697,15.81,service,20,0
10264409697,10264409696,15.81,service,20,0
10264409697,10264409698,28.87,service,20,0
10264409698,10264409697,28.87,service,20,0
10264409698,10264409699,35.16,service,20,0
10264409699,10264409698,35.16,service,20,0
10264409700,10264409701,85.44,service,20,0
10264409701,10264409700,85.44,service,20,0
6742341849,10264409702,24.96,service,20,0
10264409702,6742341849,24.96,service,20,0
10264409702,10264409703,21.99,service,20,0
10264409703,10264409702,21.99,service,20,0
10264409703,10264409705,2.59,service,20,0
10264409705,10264409703,2.59,service,20,0
10264409705,10264409704,24.73,service,20,0
10264409704,10264409705,24.73,service,20,0
10264409705,10264409706,40.42,service,20,0
10264409706,10264409705,40.42,service,20,0
10264409707,10264413012,26.85,service,20,0
10264413012,10264409707,26.85,service,20,0
10264413012,10264409708,4.89,service,20,0
10264409708,10264413012,4.89,service,20,0
10264409708,10264413009,40.83,service,20,0
10264413009,10264409708,40.83,service,20,0
10264413010,10264413011,28.07,service,20,0
10264413011,10264413010,28.07,service,20,0
10264413011,10264413012,39.41,service,20,0
10264413012,10264413011,39.41,service,20,0
10264413013,10264413019,29.99,service,20,0
10264413019,10264413013,29.99,service,20,0
10264413019,10264413022,24.86,service,20,0
10264413022,10264413019,24.86,service,20,0
10264413022,10264413014,19.66,service,20,0
10264413014,10264413022,19.66,service,20,0
10264413014,10264413015,42.59,service,20,0
10264413015,10264413014,42.59,service,20,0
10264413015,10264413016,13.37,service,20,0
10264413016,10264413015,13.37,service,20,0
10264413016,10264413017,17.88,service,20,0
10264413017,10264413016,17.88,service,20,0
10264413017,10264413018,28.88,service,20,0
10264413018,10264413017,28.88,service,20,0
10264413018,10264413020,10.24,service,20,0
10264413020,10264413018,10.24,service,20,0
10264413020,10264413019,58.62,service,20,0
10264413019,10264413020,58.62,service,20,0
10264413020,10264413021,30.82,service,20,0
10264413021,10264413020,30.82,service,20,0
10264413022,10264413023,26.51,service,20,0
10264413023,10264413022,26.51,service,20,0
6742341832,13565242224,7.25,service,20,0
13565242224,6742341832,7.25,service,20,0
13565242224,10264413024,125.55,service,20,0
10264413024,13565242224,125.55,service,20,0
10264413024,10264413025,35.38,service,20,0
10264413025,10264413024,35.38,service,20,0
10264413025,10264413028,26.10,service,20,0
10264413028,10264413025,26.10,service,20,0
10264413028,10264413026,19.05,service,20,0
10264413026,10264413028,19.05,service,20,0
10264413026,10264413027,67.31,service,20,0
10264413027,10264413026,67.31,service,20,0
10264413028,10264413029,67.69,service,20,0
10264413029,10264413028,67.69,service,20,0
10264413029,10264413027,18.39,service,20,0
10264413027,10264413029,18.39,service,20,0
10264413027,10264413030,33.37,service,20,0
10264413030,10264413027,33.37,service,20,0
10264413030,10264413032,18.64,service,20,0
10264413032,10264413030,18.64,service,20,0
10264413032,10264413033,69.88,service,20,0
10264413033,10264413032,69.88,service,20,0
10264542462,10264542467,25.11,service,20,0
10264542467,10264542462,25.11,service,20,0
10264542467,10264542463,28.67,service,20,0
10264542463,10264542467,28.67,service,20,0
10264542463,10264542464,23.21,service,20,0
10264542464,10264542463,23.21,service,20,0
10264542464,13356923182,19.71,service,20,0
13356923182,10264542464,19.71,service,20,0
13356923182,10264542465,15.61,service,20,0
10264542465,13356923182,15.61,service,20,0
10264542465,10264542466,53.51,service,20,0
10264542466,10264542465,53.51,service,20,0
10264542466,10264542467,41.04,service,20,0
10264542467,10264542466,41.04,service,20,0
10264542468,10264542469,78.62,service,20,0
10264542469,10264542468,78.62,service,20,0
10264542470,10264542469,36.17,service,20,0
10264542469,10264542470,36.17,service,20,0
10264542469,10264542471,111.19,service,20,0
10264542471,10264542469,111.19,service,20,0
10264542471,10264542472,72.33,service,20,0
10264542472,10264542471,72.33,service,20,0
10264542472,10264542473,147.74,service,20,0
10264542473,10264542472,147.74,service,20,0
10264542473,10264542470,65.41,service,20,0
10264542470,10264542473,65.41,service,20,0
11607465281,10264542483,19.22,service,20,0
10264542483,11607465281,19.22,service,20,0
10264542483,10264542475,61.70,service,20,0
10264542475,10264542483,61.70,service,20,0
9790022349,10264542477,10.92,tertiary_link,40,0
10264542477,9790022349,10.92,tertiary_link,40,0
10264542477,10264542478,16.34,tertiary_link,40,0
10264542478,10264542477,16.34,tertiary_link,40,0
10264542478,10264542479,4.57,tertiary_link,40,0
10264542479,10264542478,4.57,tertiary_link,40,0
10264542480,10264542481,39.51,service,20,0
10264542481,10264542480,39.51,service,20,0
10264542481,10264542482,44.84,service,20,0
10264542482,10264542481,44.84,service,20,0
10264542482,10264542487,10.16,service,20,0
10264542487,10264542482,10.16,service,20,0
10264542487,10264542484,80.23,service,20,0
10264542484,10264542487,80.23,service,20,0
10264542484,10264542483,9.49,service,20,0
10264542483,10264542484,9.49,service,20,0
10264542483,10264542473,9.36,service,20,0
10264542473,10264542483,9.36,service,20,0
10264542484,10264542485,48.47,service,20,0
10264542485,10264542484,48.47,service,20,0
10264542485,13356923175,9.65,service,20,0
13356923175,10264542485,9.65,service,20,0
13356923175,10264542486,25.28,service,20,0
10264542486,13356923175,25.28,service,20,0
10264542487,10264542492,8.34,service,20,0
10264542492,10264542487,8.34,service,20,0
10264542492,10264542488,14.22,service,20,0
10264542488,10264542492,14.22,service,20,0
10264542489,10264552872,8.30,service,20,0
10264552872,10264542489,8.30,service,20,0
10264552872,10264542491,15.74,service,20,0
10264542491,10264552872,15.74,service,20,0
10264542491,10264542490,66.59,service,20,0
10264542490,10264542491,66.59,service,20,0
10264542491,10264542493,73.77,service,20,0
10264542493,10264542491,73.77,service,20,0
10264542493,10264542492,20.11,service,20,0
10264542492,10264542493,20.11,service,20,0
10264542493,10264542494,14.54,service,20,0
10264542494,10264542493,14.54,service,20,0
10264542495,10264542496,47.92,service,20,0
10264542496,10264542495,47.92,service,20,0
10264542497,10264542498,47.44,service,20,0
10264542498,10264542497,47.44,service,20,0
10264542496,10264542498,31.69,service,20,0
10264542498,10264542496,31.69,service,20,0
10264542498,10264542499,9.89,service,20,0
10264542499,10264542498,9.89,service,20,0
10264542499,10264542501,45.27,service,20,0
10264542501,10264542499,45.27,service,20,0
10264542501,10264542500,8.92,service,20,0
10264542500,10264542501,8.92,service,20,0
10264542501,10264542502,40.72,service,20,0
10264542502,10264542501,40.72,service,20,0
10264542502,10264542503,8.92,service,20,0
10264542503,10264542502,8.92,service,20,0
10264542503,10264542504,9.07,service,20,0
10264542504,10264542503,9.07,service,20,0
10264542504,10264542505,39.01,service,20,0
10264542505,10264542504,39.01,service,20,0
10264542505,10264542496,10.47,service,20,0
10264542496,10264542505,10.47,service,20,0
943560306,10264552810,16.00,service,20,0
10264552810,943560306,16.00,service,20,0
10264552810,10264552848,17.26,service,20,0
10264552848,10264552810,17.26,service,20,0
10264552848,10264552811,20.24,service,20,0
10264552811,10264552848,20.24,service,20,0
10264552811,10264552852,14.29,service,20,0
10264552852,10264552811,14.29,service,20,0
10264552852,10264552812,15.47,service,20,0
10264552812,10264552852,15.47,service,20,0
10264552812,10264552850,6.37,service,20,0
10264552850,10264552812,6.37,service,20,0
10264552850,10264552865,13.99,service,20,0
10264552865,10264552850,13.99,service,20,0
10264552865,10264552813,12.77,service,20,0
10264552813,10264552865,12.77,service,20,0
10264552813,10264552814,10.48,service,20,0
10264552814,10264552813,10.48,service,20,0
10264552814,10264552869,11.34,service,20,0
10264552869,10264552814,11.34,service,20,0
10264552869,10264552816,5.11,service,20,0
10264552816,10264552869,5.11,service,20,0
10264552816,10264552870,3.56,service,20,0
10264552870,10264552816,3.56,service,20,0
10264552870,10264552817,5.64,service,20,0
10264552817,10264552870,5.64,service,20,0
10264552817,10264552818,3.69,service,20,0
10264552818,10264552817,3.69,service,20,0
10264552818,10264552819,7.27,service,20,0
10264552819,10264552818,7.27,service,20,0
10264552819,10264552821,59.68,service,20,0
10264552821,10264552819,59.68,service,20,0
10264552821,10264552822,25.35,service,20,0
10264552822,10264552821,25.35,service,20,0
10264552822,10264552823,14.28,service,20,0
10264552823,10264552822,14.28,service,20,0
10264552823,10264552847,30.88,service,20,0
10264552847,10264552823,30.88,service,20,0
10264552847,10264552824,3.93,service,20,0
10264552824,10264552847,3.93,service,20,0
10264552824,10264552843,11.38,service,20,0
10264552843,10264552824,11.38,service,20,0
10264552843,10264552825,17.44,service,20,0
10264552825,10264552843,17.44,service,20,0
10264552825,10264552826,25.82,service,20,0
10264552826,10264552825,25.82,service,20,0
10264552826,10264552827,15.37,service,20,0
10264552827,10264552826,15.37,service,20,0
10264552827,10264552828,11.77,service,20,0
10264552828,10264552827,11.77,service,20,0
10264552828,10264552829,19.35,service,20,0
10264552829,10264552828,19.35,service,20,0
10264552829,10264552830,4.37,service,20,0
10264552830,10264552829,4.37,service,20,0
10264552830,10264552831,7.80,service,20,0
10264552831,10264552830,7.80,service,20,0
10264552831,10264552832,27.52,service,20,0
10264552832,10264552831,27.52,service,20,0
10264552832,10264552833,4.95,service,20,0
10264552833,10264552832,4.95,service,20,0
10264552833,10264552834,6.41,service,20,0
10264552834,10264552833,6.41,service,20,0
10264552834,10264552835,12.12,service,20,0
10264552835,10264552834,12.12,service,20,0
10264552835,10264552836,11.88,service,20,0
10264552836,10264552835,11.88,service,20,0
10264552836,10264552837,16.55,service,20,0
10264552837,10264552836,16.55,service,20,0
10264552837,10264552838,14.39,service,20,0
10264552838,10264552837,14.39,service,20,0
10264552838,10264552839,9.67,service,20,0
10264552839,10264552838,9.67,service,20,0
10264552839,10264552840,47.30,service,20,0
10264552840,10264552839,47.30,service,20,0
10264552840,10264552841,22.30,service,20,0
10264552841,10264552840,22.30,service,20,0
10264552841,10264552842,14.35,service,20,0
10264552842,10264552841,14.35,service,20,0
10264552842,943560217,25.94,service,20,0
943560217,10264552842,25.94,service,20,0
10264552843,10264552844,51.21,service,20,0
10264552844,10264552843,51.21,service,20,0
10264552844,10264552845,9.12,service,20,0
10264552845,10264552844,9.12,service,20,0
10264552845,10264552846,6.74,service,20,0
10264552846,10264552845,6.74,service,20,0
10264552846,10264552847,52.25,service,20,0
10264552847,10264552846,52.25,service,20,0
10264552848,10264552849,21.91,service,20,0
10264552849,10264552848,21.91,service,20,0
9843742078,10264555460,20.80,service,20,0
10264555460,9843742078,20.80,service,20,0
10264555460,10264555461,54.76,service,20,0
10264555461,10264555460,54.76,service,20,0
10264555461,10264555462,17.53,service,20,0
10264555462,10264555461,17.53,service,20,0
10264555480,10264555482,46.83,service,20,0
10264555482,10264555480,46.83,service,20,0
10264555482,10264555481,22.19,service,20,0
10264555481,10264555482,22.19,service,20,0
10264555482,10264555483,69.81,service,20,0
10264555483,10264555482,69.81,service,20,0
10264555483,10264555484,20.88,service,20,0
10264555484,10264555483,20.88,service,20,0
10264555484,10264555485,25.06,service,20,0
10264555485,10264555484,25.06,service,20,0
10264555485,10264555486,12.10,service,20,0
10264555486,10264555485,12.10,service,20,0
10264555486,10264555487,9.25,service,20,0
10264555487,10264555486,9.25,service,20,0
10264555487,10264555488,13.61,service,20,0
10264555488,10264555487,13.61,service,20,0
10264555489,12618390475,10.24,service,20,0
12618390475,10264555489,10.24,service,20,0
12618390475,10264555490,17.38,service,20,0
10264555490,12618390475,17.38,service,20,0
7171207822,10264555491,29.74,service,20,0
10264555491,7171207822,29.74,service,20,0
10264555491,10264555492,17.97,service,20,0
10264555492,10264555491,17.97,service,20,0
10264555492,10264555493,11.34,service,20,0
10264555493,10264555492,11.34,service,20,0
10264555493,10264555494,10.35,service,20,0
10264555494,10264555493,10.35,service,20,0
10264555494,10264555495,14.11,service,20,0
10264555495,10264555494,14.11,service,20,0
10264555495,10264555496,26.06,service,20,0
10264555496,10264555495,26.06,service,20,0
10264580177,10264580178,31.03,service,20,0
10264580178,10264580177,31.03,service,20,0
10264580178,10264580179,60.02,service,20,0
10264580179,10264580178,60.02,service,20,0
10264580179,10264580180,32.06,service,20,0
10264580180,10264580179,32.06,service,20,0
10264580181,10264580184,36.99,service,20,0
10264580184,10264580181,36.99,service,20,0
10264580184,10264580182,19.56,service,20,0
10264580182,10264580184,19.56,service,20,0
10264580182,3555796951,35.13,service,20,0
3555796951,10264580182,35.13,service,20,0
10264580184,10264580185,36.46,service,20,0
10264580185,10264580184,36.46,service,20,0
10264580186,10264580187,23.19,service,20,0
10264580187,10264580186,23.19,service,20,0
10264580187,10264580185,12.91,service,20,0
10264580185,10264580187,12.91,service,20,0
10264580185,3555796951,21.96,service,20,0
3555796951,10264580185,21.96,service,20,0
3555796951,9858009559,27.85,service,20,0
9858009559,3555796951,27.85,service,20,0
10264580187,10264580189,32.72,service,20,0
10264580189,10264580187,32.72,service,20,0
10264580189,10264580188,35.32,service,20,0
10264580188,10264580189,35.32,service,20,0
10264580189,10264580190,44.47,service,20,0
10264580190,10264580189,44.47,service,20,0
10264580191,10264580192,28.18,service,20,0
10264580192,10264580191,28.18,service,20,0
10264580192,10264580193,7.38,service,20,0
10264580193,10264580192,7.38,service,20,0
10264580193,10264580194,12.35,service,20,0
10264580194,10264580193,12.35,service,20,0
10264580194,10264580195,7.44,service,20,0
10264580195,10264580194,7.44,service,20,0
10264580195,10264580196,15.25,service,20,0
10264580196,10264580195,15.25,service,20,0
10264580197,10264580198,44.02,service,20,0
10264580198,10264580197,44.02,service,20,0
10264580198,10264580199,11.47,service,20,0
10264580199,10264580198,11.47,service,20,0
10264580199,10264580200,35.80,service,20,0
10264580200,10264580199,35.80,service,20,0
10264580200,10264580202,9.36,service,20,0
10264580202,10264580200,9.36,service,20,0
10264580202,10264580201,46.84,service,20,0
10264580201,10264580202,46.84,service,20,0
10264580201,11607465286,33.15,service,20,0
11607465286,10264580201,33.15,service,20,0
10264580202,11607465285,23.54,service,20,0
11607465285,10264580202,23.54,service,20,0
10264580204,10264580205,90.18,service,20,0
10264580205,10264580204,90.18,service,20,0
10264580205,10264580206,21.65,service,20,0
10264580206,10264580205,21.65,service,20,0
10264580206,10264580207,17.78,service,20,0
10264580207,10264580206,17.78,service,20,0
10264580207,10264580208,62.33,service,20,0
10264580208,10264580207,62.33,service,20,0
10264580208,10264595409,5.79,service,20,0
10264595409,10264580208,5.79,service,20,0
10264595409,10264595410,9.37,service,20,0
10264595410,10264595409,9.37,service,20,0
10264595410,10264595417,20.21,service,20,0
10264595417,10264595410,20.21,service,20,0
10264595417,10264595411,12.47,service,20,0
10264595411,10264595417,12.47,service,20,0
10264595411,10264595412,17.91,service,20,0
10264595412,10264595411,17.91,service,20,0
10264595412,10264595413,22.80,service,20,0
10264595413,10264595412,22.80,service,20,0
10264595413,10264595414,26.17,service,20,0
10264595414,10264595413,26.17,service,20,0
10264595414,10264595415,14.59,service,20,0
10264595415,10264595414,14.59,service,20,0
10264595415,10264595416,11.90,service,20,0
10264595416,10264595415,11.90,service,20,0
10264595416,10264580204,8.32,service,20,0
10264580204,10264595416,8.32,service,20,0
10264595417,10264595418,16.07,service,20,0
10264595418,10264595417,16.07,service,20,0
10264580204,10264595419,50.93,service,20,0
10264595419,10264580204,50.93,service,20,0
11607465283,10264595421,19.24,service,20,0
10264595421,11607465283,19.24,service,20,0
10264595421,10264595422,27.96,service,20,0
10264595422,10264595421,27.96,service,20,0
10264595422,10264595423,9.19,service,20,0
10264595423,10264595422,9.19,service,20,0
10264595423,267259264,48.60,service,20,0
267259264,10264595423,48.60,service,20,0
11607465282,10264595429,19.61,service,20,0
10264595429,11607465282,19.61,service,20,0
10264595429,10264595425,3.72,service,20,0
10264595425,10264595429,3.72,service,20,0
10264595425,10264595426,27.97,service,20,0
10264595426,10264595425,27.97,service,20,0
10264595426,10264595427,36.11,service,20,0
10264595427,10264595426,36.11,service,20,0
10264595427,10264595428,22.00,service,20,0
10264595428,10264595427,22.00,service,20,0
10264595429,10264595421,79.68,service,20,0
10264595421,10264595429,79.68,service,20,0
9843616372,12169906428,4.49,service,20,0
12169906428,9843616372,4.49,service,20,0
12169906428,10264640729,22.55,service,20,0
10264640729,12169906428,22.55,service,20,0
10264640730,10264640731,54.10,service,20,0
10264640731,10264640730,54.10,service,20,0
10264640731,10264640740,37.53,service,20,0
10264640740,10264640731,37.53,service,20,0
10264640740,10264640733,18.79,service,20,0
10264640733,10264640740,18.79,service,20,0
10264640733,10264640729,11.64,service,20,0
10264640729,10264640733,11.64,service,20,0
10264640729,10264640734,5.32,service,20,0
10264640734,10264640729,5.32,service,20,0
10264640734,10264640735,32.72,service,20,0
10264640735,10264640734,32.72,service,20,0
10264640740,10264640741,23.93,service,20,0
10264640741,10264640740,23.93,service,20,0
943560345,10264640742,74.86,residential,30,0
10264640742,943560345,74.86,residential,30,0
10264640743,10264640744,87.02,service,20,0
10264640744,10264640743,87.02,service,20,0
10264640745,10264640746,97.66,service,20,0
10264640746,10264640745,97.66,service,20,0
10264640747,10264640748,32.44,service,20,0
10264640748,10264640747,32.44,service,20,0
10264640748,10264640749,4.86,service,20,0
10264640749,10264640748,4.86,service,20,0
10264640749,10264640750,4.01,service,20,0
10264640750,10264640749,4.01,service,20,0
10264640750,10264640751,4.29,service,20,0
10264640751,10264640750,4.29,service,20,0
10264640751,10264640752,2.08,service,20,0
10264640752,10264640751,2.08,service,20,0
10264640752,10264640753,3.84,service,20,0
10264640753,10264640752,3.84,service,20,0
10264640753,10264640754,4.92,service,20,0
10264640754,10264640753,4.92,service,20,0
10264640754,10264640755,4.26,service,20,0
10264640755,10264640754,4.26,service,20,0
10264640755,10264640756,3.80,service,20,0
10264640756,10264640755,3.80,service,20,0
10264640756,10264640757,4.32,service,20,0
10264640757,10264640756,4.32,service,20,0
10264640757,10264640758,3.31,service,20,0
10264640758,10264640757,3.31,service,20,0
10264640758,10264640748,4.92,service,20,0
10264640748,10264640758,4.92,service,20,0
10264640759,10264640760,95.60,residential,30,0
10264640760,10264640759,95.60,residential,30,0
10264640760,10264640761,20.45,residential,30,0
10264640761,10264640760,20.45,residential,30,0
10264640762,10264640763,21.27,service,20,0
10264640763,10264640762,21.27,service,20,0
13580161029,10264640764,15.88,service,20,0
10264640764,13580161029,15.88,service,20,0
10264640764,10264640766,17.23,service,20,0
10264640766,10264640764,17.23,service,20,0
10264640766,10264640765,35.39,service,20,0
10264640765,10264640766,35.39,service,20,0
10264640766,10264640767,28.53,service,20,0
10264640767,10264640766,28.53,service,20,0
10264640767,10264640768,17.95,service,20,0
10264640768,10264640767,17.95,service,20,0
10264640768,13580161029,12.70,service,20,0
13580161029,10264640768,12.70,service,20,0
10264640769,10264640770,48.49,service,20,0
10264640770,10264640769,48.49,service,20,0
10264640771,10264640772,15.93,service,20,0
10264640772,10264640771,15.93,service,20,0
10264640772,10264640773,19.22,service,20,0
10264640773,10264640772,19.22,service,20,0
10264640773,10264640774,15.34,service,20,0
10264640774,10264640773,15.34,service,20,0
10264640774,3646722921,11.94,service,20,0
3646722921,10264640774,11.94,service,20,0
3646722921,10264640776,20.81,service,20,0
10264640776,3646722921,20.81,service,20,0
10264640776,10264640777,18.53,service,20,0
10264640777,10264640776,18.53,service,20,0
10264640777,10264640778,22.35,service,20,0
10264640778,10264640777,22.35,service,20,0
10264640778,10264640779,9.62,service,20,0
10264640779,10264640778,9.62,service,20,0
10264640779,10264640780,17.09,service,20,0
10264640780,10264640779,17.09,service,20,0
10264640780,10264640781,20.51,service,20,0
10264640781,10264640780,20.51,service,20,0
10264640781,10264640783,14.06,service,20,0
10264640783,10264640781,14.06,service,20,0
10264640783,10264640771,14.11,service,20,0
10264640771,10264640783,14.11,service,20,0
10264640771,12541098175,13.21,service,20,0
12541098175,10264640771,13.21,service,20,0
12541098175,10264640782,18.37,service,20,0
10264640782,12541098175,18.37,service,20,0
10264640783,12541098173,12.31,service,20,0
12541098173,10264640783,12.31,service,20,0
12541098173,10264640784,19.38,service,20,0
10264640784,12541098173,19.38,service,20,0
10264645120,10264645121,65.67,service,20,0
10264645121,10264645120,65.67,service,20,0
10264645121,10264645122,7.61,service,20,0
10264645122,10264645121,7.61,service,20,0
10264645122,12543053302,23.83,service,20,0
12543053302,10264645122,23.83,service,20,0
12543053302,10264645124,8.75,service,20,0
10264645124,12543053302,8.75,service,20,0
10264645124,10264645123,46.65,service,20,0
10264645123,10264645124,46.65,service,20,0
10264645124,10264645125,29.53,service,20,0
10264645125,10264645124,29.53,service,20,0
6720393112,12543051583,22.77,service,20,0
12543051583,6720393112,22.77,service,20,0
12543051583,10264645127,26.57,service,20,0
10264645127,12543051583,26.57,service,20,0
10264645130,12543051578,23.82,service,20,0
12543051578,10264645130,23.82,service,20,0
12543051578,10264645131,11.00,service,20,0
10264645131,12543051578,11.00,service,20,0
10264645139,12543053301,2.06,service,20,0
12543053301,10264645139,2.06,service,20,0
12543053301,12543053328,2.05,service,20,0
12543053328,12543053301,2.05,service,20,0
12543053328,10264645131,2.21,service,20,0
10264645131,12543053328,2.21,service,20,0
10264645131,12543053319,1.90,service,20,0
12543053319,10264645131,1.90,service,20,0
12543053319,10264645132,1.37,service,20,0
10264645132,12543053319,1.37,service,20,0
10264645132,12543053307,0.70,service,20,0
12543053307,10264645132,0.70,service,20,0
12543053307,12543051579,2.05,service,20,0
12543051579,12543053307,2.05,service,20,0
12543051579,10264645133,2.35,service,20,0
10264645133,12543051579,2.35,service,20,0
10264645133,12543051575,1.76,service,20,0
12543051575,10264645133,1.76,service,20,0
12543051575,10264645134,1.52,service,20,0
10264645134,12543051575,1.52,service,20,0
10264645134,12543051597,0.54,service,20,0
12543051597,10264645134,0.54,service,20,0
12543051597,12543051590,2.06,service,20,0
12543051590,12543051597,2.06,service,20,0
12543051590,10264645135,0.79,service,20,0
10264645135,12543051590,0.79,service,20,0
10264645135,12543051599,1.27,service,20,0
12543051599,10264645135,1.27,service,20,0
12543051599,10264645136,2.06,service,20,0
10264645136,12543051599,2.06,service,20,0
10264645136,12543051596,2.05,service,20,0
12543051596,10264645136,2.05,service,20,0
12543051596,10264645137,2.32,service,20,0
10264645137,12543051596,2.32,service,20,0
10264645137,12543051581,1.78,service,20,0
12543051581,10264645137,1.78,service,20,0
12543051581,10264645138,1.64,service,20,0
10264645138,12543051581,1.64,service,20,0
10264645138,12543051577,2.48,service,20,0
12543051577,10264645138,2.48,service,20,0
12543051577,10264645139,2.05,service,20,0
10264645139,12543051577,2.05,service,20,0
10264645138,10264645141,7.53,service,20,0
10264645141,10264645138,7.53,service,20,0
10264645141,10264645142,39.51,service,20,0
10264645142,10264645141,39.51,service,20,0
10264628362,10264628363,15.60,service,20,0
10264628363,10264628362,15.60,service,20,0
10264628363,10264628364,10.14,service,20,0
10264628364,10264628363,10.14,service,20,0
10264628364,10264628365,82.67,service,20,0
10264628365,10264628364,82.67,service,20,0
10264628365,10264628367,33.01,service,20,0
10264628367,10264628365,33.01,service,20,0
10264628367,10264628366,35.06,service,20,0
10264628366,10264628367,35.06,service,20,0
10264628367,10264628368,27.23,service,20,0
10264628368,10264628367,27.23,service,20,0
10264628365,10264628369,7.93,service,20,0
10264628369,10264628365,7.93,service,20,0
10264628369,10264628370,10.82,service,20,0
10264628370,10264628369,10.82,service,20,0
10264628370,10264628371,142.01,service,20,0
10264628371,10264628370,142.01,service,20,0
10264628371,10264628372,12.90,service,20,0
10264628372,10264628371,12.90,service,20,0
10264628373,10264628374,15.02,service,20,0
10264628374,10264628373,15.02,service,20,0
10264628374,10264672416,49.09,service,20,0
10264672416,10264628374,49.09,service,20,0
10264672416,10264628375,33.25,service,20,0
10264628375,10264672416,33.25,service,20,0
10264628375,10264628376,17.61,service,20,0
10264628376,10264628375,17.61,service,20,0
267259279,10264628377,22.83,service,20,0
10264628377,267259279,22.83,service,20,0
10264628378,10264628379,26.39,service,20,0
10264628379,10264628378,26.39,service,20,0
10264628379,10264628377,15.51,service,20,0
10264628377,10264628379,15.51,service,20,0
10264628377,10264628380,15.68,service,20,0
10264628380,10264628377,15.68,service,20,0
10264628380,10264628381,91.62,service,20,0
10264628381,10264628380,91.62,service,20,0
10264628382,10264628383,4.20,service,20,0
10264628383,10264628382,4.20,service,20,0
10264628383,10264628384,39.93,service,20,0
10264628384,10264628383,39.93,service,20,0
10264628384,10264628385,13.46,service,20,0
10264628385,10264628384,13.46,service,20,0
10264628385,10264628386,10.32,service,20,0
10264628386,10264628385,10.32,service,20,0
10264628386,10264628387,70.42,service,20,0
10264628387,10264628386,70.42,service,20,0
10264628387,10264628388,60.34,service,20,0
10264628388,10264628387,60.34,service,20,0
10264628389,10264628391,37.65,service,20,0
10264628391,10264628389,37.65,service,20,0
10264628391,10264628390,26.00,service,20,0
10264628390,10264628391,26.00,service,20,0
10264628391,10264628392,27.69,service,20,0
10264628392,10264628391,27.69,service,20,0
10264628393,10264628394,42.69,service,20,0
10264628394,10264628393,42.69,service,20,0
10264628394,10264628395,16.22,service,20,0
10264628395,10264628394,16.22,service,20,0
10264628395,10264628396,30.30,service,20,0
10264628396,10264628395,30.30,service,20,0
10264628396,10264628397,27.71,service,20,0
10264628397,10264628396,27.71,service,20,0
10264628397,10264628398,29.67,service,20,0
10264628398,10264628397,29.67,service,20,0
10264628398,10264628394,12.51,service,20,0
10264628394,10264628398,12.51,service,20,0
10264628397,10264628399,16.73,service,20,0
10264628399,10264628397,16.73,service,20,0
10264628400,10264628401,29.98,service,20,0
10264628401,10264628400,29.98,service,20,0
10264628401,10264628402,15.56,service,20,0
10264628402,10264628401,15.56,service,20,0
10264628402,10264628403,15.30,service,20,0
10264628403,10264628402,15.30,service,20,0
10264671108,10264706911,8.51,service,20,0
10264706911,10264671108,8.51,service,20,0
10264706911,10264706913,16.05,service,20,0
10264706913,10264706911,16.05,service,20,0
10264706913,10264706909,42.62,service,20,0
10264706909,10264706913,42.62,service,20,0
10264706909,10264706910,15.88,service,20,0
10264706910,10264706909,15.88,service,20,0
10264706911,10264706912,14.72,service,20,0
10264706912,10264706911,14.72,service,20,0
10264706913,10264706915,36.04,service,20,0
10264706915,10264706913,36.04,service,20,0
10264706915,10264706914,11.46,service,20,0
10264706914,10264706915,11.46,service,20,0
10264706915,10264706916,21.20,service,20,0
10264706916,10264706915,21.20,service,20,0
10264706916,10264706917,23.45,service,20,0
10264706917,10264706916,23.45,service,20,0
267259429,10264706918,23.45,service,20,0
10264706918,267259429,23.45,service,20,0
10264706921,10264706922,38.71,service,20,0
10264706922,10264706921,38.71,service,20,0
10264706922,10264706923,38.78,service,20,0
10264706923,10264706922,38.78,service,20,0
10264706924,10264706925,34.20,service,20,0
10264706925,10264706924,34.20,service,20,0
10264706925,10264706926,35.96,service,20,0
10264706926,10264706925,35.96,service,20,0
10264706926,10264706927,33.57,service,20,0
10264706927,10264706926,33.57,service,20,0
10264706928,10264706929,22.47,service,20,0
10264706929,10264706928,22.47,service,20,0
10264706929,10264706930,48.57,service,20,0
10264706930,10264706929,48.57,service,20,0
10264706930,10264706931,22.56,service,20,0
10264706931,10264706930,22.56,service,20,0
