+id,lat,lon
6202055541,28.5926047,77.1684194
6202055542,28.5928968,77.1685052
6202055543,28.5933207,77.1684784
6202055544,28.5936598,77.1683818
6202055545,28.5938718,77.1681565
6202055546,28.5942109,77.1676362
6202055547,28.5943569,77.167502
6202055548,28.5945312,77.1674752
6202055549,28.5946631,77.1675074
6202055550,28.5948185,77.1676683
6202055551,28.5953131,77.168532
6202055552,28.5957228,77.1693259
6202055553,28.5954026,77.168709
6202055554,28.5945689,77.1697068
6202055555,28.5941638,77.1700877
6202055556,28.5903485,77.1727323
6202055557,28.5905087,77.1730488
6202055558,28.5957087,77.1694118
6202055559,28.5963469,77.1666437
6202055560,28.5963422,77.1667054
6202055561,28.5961161,77.1667349
6202055562,28.5964623,77.166684
6202055563,28.5958429,77.1664345
6202055564,28.594908,77.1667242
6202055565,28.5949268,77.1665901
6202055566,28.5964767,77.1669797
6202055567,28.5965115,77.1670132
6202055568,28.5956755,77.1681371
6202055569,28.5956407,77.1681035
6202055570,28.5966266,77.1671413
6202055571,28.5957906,77.1682652
6202055572,28.5965918,77.1671078
6202055573,28.5957558,77.1682316
6202055575,28.5889238,77.1692962
6202055576,28.5883453,77.1681127
6202055577,28.5877233,77.1669249
6202055578,28.5874624,77.1666566
6202055579,28.5872515,77.1665294
6202055580,28.587001,77.1664661
6202055581,28.5861234,77.1663836
6202055583,28.5889691,77.1695046
6202055584,28.5902748,77.1687628
6202059586,28.5898533,77.1687993
6202059587,28.5893891,77.1691062
6202059588,28.5889767,77.1696073
6202059589,28.5895837,77.1691627
6202059591,28.5896816,77.1693455
6202059593,28.5899618,77.1691545
6202059594,28.5887759,77.169744
6202059595,28.5898653,77.1689708
6202059596,28.5890816,77.1697508
6202059597,28.589109,77.1698029
6202059598,28.5888591,77.1699024
6202059599,28.5897366,77.1694502
6202059600,28.5889264,77.1695114
6202059601,28.5894366,77.1688826
6203988022,28.5897716,77.2199787
6203988023,28.5899247,77.2195873
6204066532,28.590592,77.2235562
6204066533,28.5905814,77.2234536
6204066535,28.5904606,77.2234683
6213742106,28.6228053,77.2140763
6213742107,28.6229921,77.213797
6213742108,28.6224424,77.214119
6213742109,28.6226417,77.2137928
6213742110,28.6226262,77.2138823
6213742111,28.6227403,77.2138178
6213742112,28.6227017,77.2138846
6213742113,28.6227577,77.214227
6213742114,28.6221385,77.2147533
6213742115,28.6228245,77.213833
6213742116,28.6227861,77.2135071
6213742117,28.6226701,77.2138173
6213742118,28.622542,77.2143045
6213742119,28.6227006,77.213912
6213742120,28.6226891,77.2142691
6224287699,28.5934236,77.2133037
6224287700,28.5923692,77.2136361
6224287701,28.5977693,77.2186679
6224287702,28.5985771,77.2195557
6224287703,28.6025192,77.223359
6225478959,28.625536,77.2066437
6225479102,28.6278904,77.2084283
6225479360,28.6280479,77.2093211
6225479426,28.6234372,77.206507
6225479435,28.6235989,77.1978719
6225479657,28.6211647,77.2053434
6225479669,28.6246556,77.197969
6225479670,28.6261156,77.1963845
6225479821,28.6209936,77.2052757
6225479822,28.6231411,77.201589
6225480473,28.6269913,77.1943413
6225480474,28.623296,77.2017242
6225482595,28.621144,77.2053927
6225482764,28.6263276,77.1965272
6225482786,28.6250194,77.1988472
6225706056,28.6285115,77.1992288
6225706057,28.6285319,77.1992349
6225706058,28.6285493,77.1992483
6225706059,28.628562,77.1992674
6225706060,28.6285092,77.1993732
6225706061,28.6284885,77.1993707
6225706062,28.6284696,77.1993606
6225706063,28.6284546,77.1993442
6225706064,28.6284451,77.1993231
6225706065,28.6285685,77.1992902
6225706066,28.6285681,77.1993142
6225706067,28.6285609,77.1993367
6225706068,28.6285476,77.1993553
6225706069,28.6285297,77.199368
6225706070,28.6284421,77.1992996
6225706071,28.6284458,77.1992763
6225706072,28.628456,77.1992556
6225706073,28.6284716,77.1992398
6225706074,28.6284907,77.1992305
6225721613,28.6282794,77.1994727
6225721614,28.6284527,77.1996142
6225721615,28.628558,77.1996778
6225721616,28.628667,77.1997486
6225721617,28.6287733,77.1998081
6225721618,28.6288562,77.1998481
6225721619,28.630115,77.1996988
6225721620,28.6289273,77.19986
6225727511,28.6296991,77.1996353
6225727512,28.6292888,77.1996914
6225727513,28.6292934,77.1997715
6225727514,28.6297014,77.1997101
6225734770,28.6297511,77.2006948
6225734771,28.6299317,77.2008341
6225734772,28.6298294,77.2010064
6225734773,28.6296487,77.200867
6225764792,28.6214783,77.2061268
6225765092,28.6232912,77.1984237
6225765115,28.6338242,77.1897166
6225765116,28.6337631,77.1895877
6252248060,28.6015301,77.1972342
6258175364,28.5992985,77.1628506
6258194797,28.5844851,77.1729158
6259929989,28.5947849,77.1663917
6259929990,28.5946239,77.1664924
6259940706,28.5986364,77.1630718
6259940707,28.5989347,77.1633552
6259940708,28.5990648,77.1631903
6259940710,28.5987907,77.1628892
6264807175,28.5752968,77.2095769
6269629612,28.5858025,77.1538549
6269629613,28.5857747,77.1538566
6287897762,28.579649,77.2167953
6287897763,28.5812355,77.1963156
6287897765,28.5915861,77.1718203
6287897766,28.5961909,77.1676074
6294367394,28.5792396,77.2220726
6294367395,28.5791979,77.2220454
6342496387,28.6002235,77.2168094
6342496388,28.600238,77.2170586
6351660223,28.6166103,77.2245405
6351713174,28.627931,77.2050229
6357559110,28.6007363,77.2180645
6357559111,28.6010172,77.2176202
6357559112,28.6003738,77.2172712
6357559113,28.6007553,77.2172585
6357559114,28.600198,77.2175277
6357559116,28.6009653,77.2177065
6357559117,28.6010494,77.217776
6357559118,28.6002247,77.2178606
6371772374,28.6103927,77.213107
6371772377,28.6101775,77.2171485
6371779134,28.6100749,77.2124995
6372277581,28.6103772,77.2171417
6372277582,28.6105302,77.2131076
6383120542,28.6296001,77.2194656
6383120543,28.6295911,77.2195651
6385250772,28.6232263,77.157849
6385250774,28.6225094,77.1573162
6385250775,28.6223051,77.1577318
6385250776,28.622177,77.1582602
6385250777,28.622178,77.1585516
6385250778,28.6221456,77.1588133
6385250779,28.6223738,77.1590696
6385250780,28.6224823,77.1592706
6385250782,28.6220913,77.1617779
6385250783,28.6223099,77.1619895
6385250784,28.6227556,77.1626581
6385250985,28.623007,77.1630241
6385250986,28.6219185,77.1652648
6385250987,28.6216618,77.1649761
6385250988,28.6212468,77.1645667
6385250989,28.6207573,77.1640219
6385250990,28.6201972,77.1634293
6385250991,28.6209509,77.1633415
6385250992,28.6213222,77.1629694
6385250993,28.6217474,77.1625523
6385250994,28.6221202,77.1654725
6385250995,28.6225846,77.165073
6385250997,28.6226181,77.1646103
6385250998,28.6227249,77.1641487
6385250999,28.6227582,77.1633363
6385251002,28.6218092,77.1624593
6385251003,28.6218331,77.1620271
6385251004,28.6219051,77.1613491
6385251005,28.6219945,77.160964
6385251006,28.6223753,77.1603303
6385251007,28.6226926,77.1597436
6385251008,28.6230866,77.159937
6385251009,28.6215174,77.1628015
6385285482,28.6212292,77.1611066
6385285483,28.621479,77.1613458
6385285484,28.6218641,77.1616874
6385286485,28.6209921,77.1614735
6385286486,28.6212,77.1617407
6385286487,28.6218303,77.1624151
6385287936,28.6218093,77.1589422
6385287937,28.6216582,77.158849
6385287938,28.6215175,77.1587039
6385287939,28.6214156,77.1583137
6385287940,28.6214091,77.1579702
6385287941,28.6212238,77.1576725
6385287942,28.6210485,77.1573599
6385290925,28.6226555,77.1636652
6385537595,28.6173864,77.2116189
6385537596,28.6107735,77.2142744
6385537597,28.6113043,77.21221
6385537598,28.6102421,77.2186213
6385537599,28.61957,77.2098801
6385537602,28.618232,77.2100958
6385537603,28.6237326,77.2121449
6385537604,28.6237984,77.2122115
6385537605,28.6245052,77.2112244
6385537606,28.6198985,77.2106056
6404197720,28.5920511,77.212846
6404197721,28.5918241,77.2129025
6404197722,28.5919588,77.212869
6404197724,28.5921851,77.2127901
6404197725,28.6254207,77.2144132
6411318189,28.5904878,77.1682471
6412437960,28.5908246,77.1683731
6413546385,28.5907972,77.1683456
6435170780,28.567578,77.2080219
6435672428,28.5869002,77.2146732
6435672429,28.5868718,77.2142975
6435672430,28.5868425,77.2140948
6435672431,28.5868111,77.2140745
6435672432,28.5867663,77.2140695
6435672433,28.5865609,77.2141253
6435672434,28.5865308,77.2141474
6435672435,28.5865117,77.2141807
6435672436,28.5865041,77.2146325
6435672437,28.586501,77.214997
6435672438,28.5865166,77.2150442
6435672439,28.5865505,77.2150796
6435672440,28.5866523,77.2151091
6435672441,28.5869284,77.2151096
6435672442,28.5875613,77.2150777
6435847144,28.5927453,77.1968388
6435847145,28.5951067,77.1969802
6435847146,28.5950097,77.1976722
6435847147,28.595056,77.1976268
6435847148,28.5949309,77.1976825
6435847149,28.5951235,77.196608
6435847150,28.5950805,77.1965195
6435847151,28.5951082,77.1965611
6435847152,28.5950411,77.1964987
6435847153,28.5949104,77.1964694
6435847154,28.594616,77.1964484
6435847155,28.5927109,77.1975371
6435847156,28.5926516,77.1984642
6435847157,28.5927602,77.1964726
6435847158,28.5927844,77.1963892
6435847159,28.5928379,77.1963358
6435847160,28.5928968,77.1963277
6435847161,28.5951235,77.1966898
6435847162,28.5950799,77.1975463
6435847163,28.5943505,77.1976691
6435878992,28.5875068,77.2145716
6435878993,28.5861808,77.214637
6435878994,28.5861869,77.2140142
6435999731,28.6151737,77.2185732
6436027675,28.5817777,77.2172002
6436027676,28.5817629,77.2165704
6436027677,28.581505,77.2165809
6436027678,28.5815377,77.2178607
6436034159,28.5973949,77.2081536
6436034975,28.5796485,77.1963252
6436034976,28.5806312,77.1962912
6436034977,28.5807014,77.1959196
6436034979,28.5810016,77.1957999
6436059333,28.5868745,77.197877
6436059334,28.5865524,77.1975704
6436059335,28.5862225,77.1974211
6436059336,28.5860738,77.1974355
6436059337,28.5858595,77.197473
6436059338,28.5856215,77.197532
6436068096,28.5854844,77.2114177
6436068097,28.585471,77.2123726
6436068098,28.5854775,77.2122567
6436068099,28.5839941,77.2124074
6436068100,28.5841117,77.2122703
6436068101,28.5849479,77.2123653
6436068102,28.5849457,77.2122185
6436068103,28.5839521,77.2123093
6436068104,28.5838984,77.2123331
6436096501,28.5759751,77.1609107
6436119630,28.5866747,77.1956983
6436119631,28.5858631,77.1956051
6436119632,28.5857937,77.1964824
6436119633,28.5859561,77.1947518
6436119634,28.5865637,77.1948043
6436119635,28.5862317,77.1947748
6436119636,28.5858573,77.1947216
6436172961,28.622155,77.2221516
6436186876,28.5878238,77.1965777
6436186877,28.5870814,77.1959103
6436186878,28.5883096,77.1959055
6436186879,28.587779,77.195381
6436198951,28.6071348,77.1990099
6436198952,28.6071404,77.1994118
6436198953,28.6071528,77.2000681
6436203607,28.5981737,77.209817
6436203608,28.597305,77.2102903
6436232485,28.6025197,77.2001735
6436232487,28.6035869,77.1992017
6436339416,28.5830041,77.1835776
6436339417,28.5821629,77.1843825
6436339418,28.5820557,77.1843235
6436339419,28.5812355,77.1837796
6436339420,28.5811818,77.183719
6436339421,28.5811972,77.1836995
6436339422,28.5812818,77.1836736
6436339423,28.5815742,77.1835965
6436339424,28.5816783,77.1835487
6436339425,28.5817137,77.1834968
6436339426,28.5820133,77.1829583
6436339427,28.5817271,77.1827799
6436339428,28.5818184,77.1826518
6436359123,28.5877694,77.214459
6436359124,28.5884821,77.2143763
6436359125,28.5885715,77.2143535
6436359126,28.5885951,77.2143213
6436359127,28.588601,77.2142784
6436359128,28.5885951,77.2142208
6436359129,28.5885892,77.2141618
6436359130,28.5885715,77.2141188
6436359131,28.5885504,77.214088
6436359132,28.5885127,77.2140799
6436359133,28.5883619,77.2140987
6436359134,28.5877414,77.2141852
6436408276,28.6268926,77.2156503
6436408277,28.626949,77.2156143
6436408278,28.6270051,77.2155854
6436408279,28.6270942,77.2155751
6436408280,28.6271877,77.2155913
6436451292,28.6029979,77.1951365
6436532340,28.626326,77.2221119
6436536496,28.5949315,77.1765867
6436536497,28.5953201,77.1771982
6436536498,28.5953413,77.1767074
6436536499,28.5953036,77.1766242
6436536500,28.5951035,77.1765652
6436536501,28.5947479,77.1766645
6436536502,28.5944064,77.1769166
6436536503,28.5940861,77.1767557
6436536504,28.5939676,77.1769999
6436552643,28.5837416,77.1884646
6436552644,28.583476,77.1875193
6436552645,28.5840345,77.1873377
6436602300,28.6255102,77.2204395
6436602301,28.6255027,77.2204241
6436602302,28.6259911,77.2204685
6436602303,28.6255233,77.2204486
6436602304,28.6254995,77.2203924
6436602305,28.6255439,77.2192956
6436603634,28.5923186,77.1740687
6436603635,28.591551,77.1725357
6436603636,28.5918582,77.1731266
6436603637,28.5934311,77.172071
6436605521,28.6297946,77.2099131
6436605522,28.629658,77.2100204
6436618073,28.6247676,77.2157504
6436618074,28.6247775,77.2153231
6436618075,28.6247999,77.2151394
6436618076,28.6248246,77.2150227
6436625363,28.6244407,77.2072451
6436625364,28.6244126,77.2070096
6436625365,28.6243949,77.2069131
6436625366,28.6243738,77.2068098
6436625367,28.6243408,77.2066891
6436625368,28.6243184,77.206614
6436625369,28.6242618,77.2065309
6436636038,28.5804788,77.1655421
6436636039,28.5809073,77.1659109
6436636040,28.5801676,77.1653038
6436636041,28.5798834,77.1657524
6436636042,28.5809173,77.1641203
6436636043,28.5815565,77.1637432
6436636044,28.5812019,77.1643344
6436636045,28.5804678,77.1637524
6436643071,28.5829275,77.1732294
6436643072,28.5827561,77.1729079
6436643073,28.5826257,77.1729737
6436643074,28.5825195,77.1729289
6436643075,28.5824474,77.1729205
6436643076,28.5823172,77.1729603
6436643077,28.5822421,77.1730431
6436643078,28.582197,77.1731883
6436643079,28.5820981,77.1733117
6436643080,28.5811835,77.1741
6436643081,28.5820439,77.1735853
6436643082,28.5819585,77.1734072
6436643083,28.5819167,77.1733788
6436643084,28.5818296,77.17336
6436643485,28.5817618,77.1733642
6436643486,28.5817146,77.1733758
6436643487,28.5813399,77.1735386
6436643488,28.5812832,77.1735692
6436643489,28.5812031,77.1736363
6436643490,28.5811513,77.1737435
6436643491,28.5811183,77.1738669
6436643492,28.5808446,77.1739961
6436643493,28.580785,77.1739756
6436643494,28.5807257,77.173969
6436643495,28.5806852,77.1739742
6436643496,28.5806319,77.1739849
6436643497,28.5805942,77.1739997
6436643498,28.5805624,77.1740212
6436643499,28.5805247,77.1740681
6436643500,28.5804647,77.1741553
6436643501,28.5804247,77.1742161
6436643502,28.5803968,77.1742916
6436643503,28.580374,77.1743202
6436643504,28.5803485,77.1743413
6436643505,28.580308,77.174347
6436643506,28.5802609,77.174347
6436643507,28.5801936,77.1743408
6436643508,28.58014,77.1743442
6436643509,28.5800833,77.1743588
6436643510,28.5799625,77.1743853
6436643511,28.5798998,77.1744261
6436643512,28.5798252,77.1745321
6436643513,28.5797404,77.1746287
6436643514,28.5795569,77.174739
6436643515,28.5795049,77.1747413
6436643516,28.5793858,77.1747219
6436643517,28.5792229,77.1747799
6436643518,28.579095,77.1749639
6436643519,28.5791091,77.17509
6436643520,28.5791755,77.1752774
6436643521,28.5793615,77.1754002
6436650499,28.6302742,77.2141649
6436652990,28.5841437,77.160539
6436652991,28.5840613,77.160602
6436652992,28.5840095,77.1606584
6436652993,28.5837716,77.1610031
6436652994,28.5836161,77.1612646
6436652995,28.5830662,77.1622074
6436652996,28.5827776,77.1627156
6436652997,28.5827317,77.1627962
6436652998,28.5825774,77.1630402
6436652999,28.5825186,77.163123
6436653000,28.5824876,77.1631491
6436653001,28.5824475,77.1631495
6436653002,28.5820492,77.1631522
6436653003,28.5819726,77.1631843
6436653004,28.5819497,77.1632079
6436653005,28.5819297,77.1632615
6436653006,28.5819286,77.1633125
6436653007,28.5819403,77.1633634
6436653008,28.5819827,77.1634251
6436653009,28.5820121,77.1634653
6436653010,28.5821541,77.1636424
6436658260,28.6056059,77.2004113
6436658261,28.6050778,77.1996788
6436658262,28.6052862,77.1996644
6436658263,28.6053587,77.1996035
6436658264,28.6054132,77.1994867
6436675432,28.6188608,77.1983595
6436675433,28.6190115,77.1983434
6436675434,28.6190974,77.1983126
6436675435,28.6191657,77.1982858
6436675436,28.6192375,77.1982549
6436675437,28.6193058,77.198216
6436675438,28.6194506,77.1981315
6436675439,28.6197135,77.1979724
6436685290,28.6266163,77.2050825
6436685291,28.6281026,77.2046162
6436685292,28.6266833,77.2046028
6436685293,28.626827,77.204943
6436685294,28.6274521,77.2045702
6436685295,28.627651,77.2049383
6436685296,28.6277027,77.2050171
6436685299,28.6281807,77.2045958
6436690024,28.5842709,77.1682356
6436690025,28.5841282,77.168514
6436690026,28.5840237,77.1685835
6436690027,28.584275,77.1681275
6436690028,28.5842333,77.1679181
6436690029,28.584137,77.167792
6436690030,28.5842273,77.1683912
6436726878,28.5777398,77.176698
6436726880,28.577942,77.176698
6436726881,28.5782035,77.1765988
6436726882,28.5782883,77.1766014
6436726883,28.5784343,77.1766283
6436726884,28.5785537,77.1766671
6436726985,28.5786616,77.1767396
6436726986,28.5787499,77.1768375
6436726987,28.5789513,77.1771996
6436726988,28.5795991,77.1786252
6436726989,28.580195,77.1799495
6436726990,28.5809499,77.1816494
6436726991,28.5808865,77.1816985
6436726992,28.5808537,77.1817471
6436726993,28.5808504,77.1818553
6436726994,28.5809171,77.1820105
6436726995,28.5809798,77.1820341
6436726996,28.5810415,77.1820334
6436726997,28.581133,77.1820155
6436726998,28.5813021,77.1822873
6436726999,28.5815181,77.182574
6436727000,28.5808912,77.1819818
6436763709,28.5798535,77.1690328
6436763710,28.5805412,77.1693677
6436763711,28.5806025,77.1693313
6436784632,28.5798481,77.1744874
6436784634,28.5783792,77.1726713
6436786515,28.5830597,77.1737137
6436786516,28.5806901,77.1751146
6436786517,28.5814564,77.1746583
6436786518,28.5815988,77.174972
6436786519,28.5814162,77.1750626
6436786520,28.5813903,77.17509
6436786521,28.5813515,77.1751732
6436786522,28.5812879,77.1752804
6436786523,28.5808697,77.1755225
6436821125,28.6218262,77.2054551
6436821126,28.6211993,77.2050245
6436821127,28.6206473,77.204515
6436823998,28.5806974,77.1808015
6436823999,28.5806014,77.1808647
6436851518,28.60567,77.1882154
6436851519,28.6057595,77.1881095
6436851520,28.6058843,77.187978
6436851521,28.6059785,77.1878761
6436851522,28.6060374,77.1878359
6436851523,28.6061245,77.1878386
6436851524,28.6062093,77.1878707
6436851525,28.6063082,77.1879324
6436851526,28.6075065,77.1890426
6436851527,28.6055103,77.1880952
6436851528,28.6056382,77.1882436
6436851529,28.606331,77.1889052
6436851530,28.6070809,77.1896091
6436851701,28.5949598,77.1627089
6436851702,28.5948962,77.1630898
6436851703,28.5947902,77.1635324
6436851704,28.5946819,77.1638113
6436851706,28.5945406,77.1639562
6436851707,28.5942345,77.1640715
6436851708,28.5939071,77.1641359
6436851709,28.5938011,77.1640169
6436851710,28.5936009,77.163586
6436870627,28.6285044,77.1758997
6436888879,28.5781399,77.1637666
6436888880,28.578535,77.163185
6436888881,28.579069,77.1636083
6436888882,28.5800495,77.1644096
6437397290,28.5827302,77.1938684
6437397291,28.5827847,77.1929616
6437397293,28.5828761,77.1921064
6437397294,28.58292,77.1921019
6437397295,28.5829633,77.1920937
6437397296,28.5830104,77.1920977
6437397297,28.5830796,77.1921188
6437397299,28.5835006,77.1923126
6437397300,28.5837505,77.1924316
6437397301,28.5838374,77.1922483
6437460013,28.6282128,77.1494744
6437460017,28.6278246,77.1492546
6437500255,28.5873399,77.1693143
6437625449,28.6017033,77.1854363
6437625455,28.6011793,77.1845528
6437625456,28.601883,77.1849435
6437715964,28.6263473,77.222984
6437720641,28.6305171,77.1756368
6437830054,28.6259609,77.14815
6437936524,28.6323886,77.1483914
6437936525,28.6314062,77.1489189
6437936526,28.6309996,77.1491589
6437936527,28.6300632,77.1496763
6437936528,28.6296792,77.1498625
6438155349,28.6265589,77.1960263
6438155350,28.6291676,77.197907
6438172344,28.5812219,77.1524066
6438172345,28.5815517,77.1518084
6438172346,28.5818013,77.1519989
6438172347,28.5824467,77.152479
6438173876,28.5894038,77.175583
6438173877,28.5892374,77.1754804
6438173878,28.5891827,77.1755031
6438173879,28.5889815,77.1760368
6438173880,28.5889227,77.17606
6438173881,28.5880616,77.1760341
6438173882,28.5880229,77.1760057
6438173883,28.5880157,77.1759012
6438173884,28.5880347,77.1758419
6438177285,28.5884503,77.1749505
6438177286,28.588568,77.174744
6438177287,28.5886575,77.1746743
6438177288,28.5890335,77.174445
6438177289,28.5890944,77.1744127
6438177290,28.5892053,77.17441
6438177291,28.5897394,77.1750581
6438177292,28.5895995,77.1753321
6438204752,28.6273438,77.1489533
6438498132,28.6306855,77.1493381
6438498145,28.629649,77.1474312
6438627726,28.6024217,77.1856383
6438627727,28.6023266,77.1856726
6438627728,28.6025125,77.1854048
6438627729,28.602512,77.1853289
6438627730,28.6024742,77.1852535
6438789546,28.5891348,77.1565232
6438789547,28.5891062,77.1564547
6438789548,28.5890667,77.1564112
6438789549,28.5890367,77.1563971
6438789550,28.5889225,77.1563662
6438789551,28.588863,77.1563381
6438789552,28.5886669,77.1562006
6438789553,28.5886216,77.1561791
6438789554,28.5886022,77.1561912
6438789555,28.5884632,77.1563387
6438789556,28.5884491,77.1563441
6438789557,28.5884178,77.1563226
6438789558,28.5881529,77.1560389
6438789559,28.5881423,77.1559773
6438789560,28.5883808,77.1556976
6438789561,28.5884043,77.1556822
6438789562,28.5884256,77.1556788
6438789563,28.5884585,77.155687
6438789564,28.5887247,77.155882
6438789565,28.5887541,77.1558961
6438789566,28.5888053,77.1559028
6438789567,28.5888348,77.1558934
6438789568,28.5889013,77.1558559
6438789569,28.5889943,77.1558116
6438789570,28.589032,77.1558056
6438789571,28.5890649,77.155815
6438789572,28.5891003,77.1558505
6438789573,28.5891297,77.1558874
6438789574,28.5891768,77.1559538
6438789575,28.5892157,77.1560101
6438789576,28.5894112,77.1563362
6438821572,28.6368181,77.1829996
6439051565,28.5898305,77.1552526
6439051566,28.590007,77.1551934
6439051567,28.590073,77.1551291
6439051568,28.5901837,77.1548877
6439088523,28.593352,77.1540896
6439088524,28.5926162,77.1537393
6449507550,28.6109124,77.2184983
6449562257,28.6284399,77.2192662
6456705683,28.6015907,77.1890725
6456705684,28.6018161,77.1897158
6456705785,28.6018818,77.1887674
6456705786,28.6014383,77.1888926
6456705787,28.6015933,77.1892186
6456705788,28.6024049,77.1891413
6456705789,28.6016126,77.1892618
6456705790,28.6019842,77.1886601
6456705791,28.6018088,77.1884493
6456705792,28.6020335,77.1887382
6466184747,28.5904242,77.1683597
6466184751,28.5904574,77.1683687
6466212028,28.5928385,77.166699
6466212029,28.5926398,77.1668427
6466212030,28.5921885,77.1655772
6466232462,28.59201,77.1617812
6466232463,28.5925116,77.1629297
6466354701,28.5848861,77.1727004
6466354704,28.5851434,77.1725786
6466354705,28.5961804,77.1503686
6466668764,28.5945041,77.1664199
6467719940,28.5888676,77.16996
6467719941,28.5904454,77.1689065
6469711661,28.5984649,77.1911681
6469711662,28.5984155,77.1911421
6469711664,28.5815632,77.1822395
6469723359,28.6008489,77.1923909
6469723360,28.6008131,77.1923713
6469723361,28.6008433,77.1925715
6469723362,28.6008644,77.1925826
6470072750,28.6229665,77.211944
6470072751,28.6260798,77.215349
6470072753,28.6178575,77.2107634
6470184610,28.6176049,77.2125392
6470184611,28.5924943,77.1880734
6470184612,28.5925147,77.1883082
6470184613,28.5925753,77.1881287
6470184614,28.6175605,77.2125512
6470184615,28.5924132,77.188226
6470184616,28.5852393,77.1847887
6470184617,28.6040114,77.1976751
6470520703,28.6258453,77.2144015
6480876008,28.5810547,77.2083172
6480876009,28.5810712,77.2081241
6480876010,28.5810782,77.2079605
6480876011,28.5810924,77.2076547
6480876012,28.5814999,77.2044897
6480876013,28.5815375,77.2044361
6480876014,28.5815846,77.2044012
6480876015,28.5814739,77.2045621
6480876016,28.5816506,77.2043878
6481240759,28.5925045,77.205369
6481240760,28.5936582,77.2054632
6481240761,28.5947236,77.205601
6481273621,28.5902521,77.221339
6484704095,28.5901531,77.2213502
6484704096,28.5900144,77.2197018
6485009721,28.6128911,77.2091292
6485009727,28.6129109,77.2087137
6485109512,28.6089904,77.2015326
6485109513,28.6089902,77.2014055
6485109514,28.6089973,77.2010028
6485109515,28.6090091,77.2005978
6485109516,28.6090328,77.2001732
6485840884,28.5975574,77.1635592
6485846085,28.597475,77.1633741
6485846086,28.597402,77.1631756
6485846087,28.5973596,77.1629772
6485918164,28.5823003,77.1575659
6485918165,28.5819286,77.1578434
6485918166,28.5817914,77.1578286
6485918167,28.5817416,77.1578363
6485918168,28.5813588,77.1581174
6485918169,28.5812541,77.1580774
6485918170,28.5827491,77.1584045
6485918171,28.5824848,77.1584103
6485918172,28.5819639,77.1594501
6485918173,28.5814114,77.1591654
6485918174,28.5813415,77.1590632
6485918175,28.5812072,77.1586616
6485918176,28.5811795,77.1585796
6485918177,28.5810952,77.1584604
6486171460,28.5846628,77.1480244
6486171461,28.5847609,77.147902
6486171462,28.5851743,77.1476897
6486171463,28.5850113,77.1477604
6486171464,28.584822,77.147858
6486171465,28.5847069,77.1479592
6486171466,28.5846149,77.1481044
6486188417,28.5824443,77.1563065
6486188418,28.5830143,77.1561188
6486326899,28.6282455,77.1503984
6487130959,28.6357357,77.1560884
6490452297,28.5909678,77.1686099
6490452300,28.5936553,77.1661585
6490452301,28.593721,77.1658927
6490452302,28.5937434,77.165705
6490452303,28.5937446,77.1655065
6490452304,28.5934655,77.1648789
6490452305,28.5933148,77.164616
6490452306,28.5930239,77.164215
6490452307,28.5927673,77.1638475
6490452308,28.5925128,77.1634144
6490452309,28.5923233,77.1630214
6490452310,28.5921361,77.162607
6495042654,28.5839977,77.1914406
6507362246,28.6081369,77.219077
6507362247,28.5994841,77.2190374
6507362248,28.5847904,77.2120337
6525792486,28.5808981,77.176179
6525792487,28.5806036,77.1763547
6525792488,28.5804859,77.1764177
6525792489,28.5803445,77.1765156
6525792490,28.5803045,77.1765652
6525792491,28.5802892,77.1766537
6525792492,28.5803104,77.1767248
6526139731,28.5831614,77.1831442
6526139732,28.5832532,77.1829072
6526141559,28.5863297,77.183322
6526141560,28.5858257,77.1825888
6526141561,28.5858223,77.1824915
6526141562,28.5858455,77.1824583
6526141563,28.586194,77.1821778
6531439585,28.6235084,77.218683
6531439586,28.6242804,77.2186809
6531439587,28.6242886,77.2183225
6531439588,28.6242374,77.2179008
6531439589,28.6226774,77.2178256
6531439590,28.6225579,77.2185927
6531439591,28.6231521,77.2186995
6531473579,28.6243255,77.2145386
6531473580,28.6247208,77.2138409
6531473581,28.6247825,77.213741
6531578618,28.6219018,77.2115722
6531585510,28.6231193,77.2112594
6531655529,28.6278951,77.2030775
6531655530,28.6277334,77.2029662
6531655531,28.6276675,77.2029495
6531655532,28.6275827,77.2029307
6531655533,28.6274745,77.2028791
6531655534,28.6272014,77.2026873
6531655535,28.6269647,77.2025142
6531655536,28.6266899,77.2022368
6536938672,28.5815369,77.186539
6536938673,28.5814697,77.1866137
6536938674,28.5811649,77.1869284
6536938675,28.5809864,77.1871224
6536938676,28.5788642,77.1861032
6536938677,28.5789726,77.1863929
6536938678,28.5792188,77.1867808
6536938679,28.5793564,77.1869776
6536938680,28.5794813,77.1871021
6536938681,28.5798911,77.1872893
6536938682,28.5802138,77.1873155
6536938683,28.5807265,77.1873075
6536938684,28.5808862,77.1872291
6536966885,28.5808564,77.1871271
6536966886,28.5807134,77.1867168
6538727983,28.5898215,77.2180029
6538727984,28.5898127,77.2178927
6538752685,28.5897232,77.2169164
6538752686,28.5896959,77.2165989
6538760815,28.5957192,77.2075755
6538760816,28.5957929,77.2076172
6538760817,28.5958924,77.2076641
6538760818,28.5960467,77.2077499
6538760819,28.596109,77.2077929
6538760820,28.5961754,77.2079408
6538760821,28.5962437,77.2079006
6538760822,28.596149,77.2076873
6538760823,28.5963004,77.2075047
6538760824,28.5961803,77.2074414
